usage,file_path,true_label,votes_percentage,coded_true_label,clusters_eps_0.03,predictions,top_example_1,top_example_2,top_example_3,top_example_1_path,top_example_2_path,top_example_3_path,top_example_1_similarity,top_example_2_similarity,top_example_3_similarity,query_file_path
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2620.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_17208.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_26306.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_9290.png,0.8544057607650757,0.8449787497520447,0.8440701961517334,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2620.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_4718.png,neutral,0.8,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_18628.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_25797.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_16038.png,0.7543103694915771,0.7179248332977295,0.7083484530448914,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_4718.png
PrivateTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/happy/happy_PrivateTest_35733.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_9290.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_29137.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_15319.png,0.8644374012947083,0.8565691709518433,0.8385851979255676,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/happy/happy_PrivateTest_35733.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_25457.png,neutral,0.9,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_4138.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_23870.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/sad/sad_PublicTest_32175.png,0.897148609161377,0.8832145929336548,0.8752010464668274,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_25457.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_12981.png,neutral,0.8,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_4138.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_23870.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_3793.png,0.8359045386314392,0.832378625869751,0.8264195919036865,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_12981.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_25684.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_18944.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_1828.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_6592.png,0.8571374416351318,0.8548458218574524,0.8385236859321594,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_25684.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_16298.png,neutral,1.0,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_13682.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_6608.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_14707.png,0.7352254986763,0.6939582824707031,0.685607373714447,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_16298.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_25567.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_984.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_8825.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2754.png,0.8860003352165222,0.8796231746673584,0.8749097585678101,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_25567.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_5662.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_5824.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_4454.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_21940.png,0.8977592587471008,0.8909229636192322,0.8908818364143372,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_5662.png
PublicTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_28850.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_26214.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_23480.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_13794.png,0.8140577673912048,0.8072870969772339,0.8028762936592102,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_28850.png
PublicTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/surprise/surprise_PublicTest_29120.png,surprise,1.0,5,7,surprise,surprise,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/surprise/surprise_PublicTest_29096.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_7419.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_28422.png,0.9286300539970398,0.9267863035202026,0.9212031364440918,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/surprise/surprise_PublicTest_29120.png
PrivateTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/happy/happy_PrivateTest_35816.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_29137.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_15165.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_28774.png,0.9087396860122681,0.8928106427192688,0.8918285369873047,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/happy/happy_PrivateTest_35816.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_8122.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_25869.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_6525.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_27781.png,0.8906898498535156,0.8876153230667114,0.8869010806083679,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_8122.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2184.png,happy,0.9,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_4885.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_14430.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_16925.png,0.8484718799591064,0.8474656939506531,0.8460447788238525,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2184.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_100.png,happy,0.9,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/happy/happy_PrivateTest_33087.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_8397.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_13618.png,0.8816640973091125,0.879406750202179,0.8763509392738342,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_100.png
PublicTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/neutral/neutral_PublicTest_30481.png,happy,0.9,3,-1,neutral,neutral,happy,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_5572.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/neutral/neutral_PublicTest_28801.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_26318.png,0.7933728694915771,0.7655931711196899,0.7262930274009705,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/neutral/neutral_PublicTest_30481.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_21157.png,sad,0.9,4,-1,sad,sad,sad,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_19027.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/sad/sad_PrivateTest_35179.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_12077.png,0.7118695974349976,0.7106597423553467,0.6768890619277954,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_21157.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_1434.png,neutral,0.9,6,148,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_8995.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_22702.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_12250.png,0.9206854104995728,0.9083964824676514,0.9067168831825256,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_1434.png
PublicTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/neutral/neutral_PublicTest_29428.png,neutral,0.9,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_16201.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_10380.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_14255.png,0.8980379700660706,0.8901827335357666,0.8862693309783936,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/neutral/neutral_PublicTest_29428.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_8075.png,neutral,0.9,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/neutral/neutral_PublicTest_30684.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_18721.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_23994.png,0.8131040334701538,0.8036775588989258,0.8020337224006653,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_8075.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_10589.png,sad,1.0,4,-1,sad,sad,happy,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/sad/sad_PrivateTest_34946.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_10707.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_7276.png,0.6889739036560059,0.668670654296875,0.6603885293006897,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_10589.png
PublicTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/surprise/surprise_PublicTest_30929.png,surprise,0.8,5,7,surprise,surprise,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_24167.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_17514.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_9949.png,0.8935018181800842,0.8756594061851501,0.8678033351898193,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/surprise/surprise_PublicTest_30929.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_145.png,happy,1.0,3,1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_12982.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/happy/happy_PrivateTest_35701.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_6525.png,0.8983409404754639,0.888623058795929,0.8875439763069153,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_145.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_14643.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_1507.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_15398.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_19757.png,0.8496955633163452,0.8475374579429626,0.8312429189682007,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_14643.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2444.png,happy,0.9,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_17220.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_29430.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_4075.png,0.8700541257858276,0.8432630300521851,0.8420223593711853,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2444.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_13078.png,neutral,0.8,6,877,surprise,fear,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/fear/fear_PublicTest_31116.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_12131.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_9781.png,0.7850462794303894,0.7620494961738586,0.7573275566101074,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_13078.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_20845.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_18944.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_23956.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_6592.png,0.8754864931106567,0.8652949333190918,0.8638506531715393,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_20845.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_17173.png,surprise,0.9,5,7,surprise,surprise,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_19507.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_11302.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_9806.png,0.9419631361961365,0.9360095262527466,0.9253053665161133,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_17173.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_11472.png,neutral,0.9,6,-1,neutral,sad,angry,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_22902.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_14383.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_10522.png,0.8228825926780701,0.7845979928970337,0.7570506930351257,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_11472.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_19239.png,neutral,0.8,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_1950.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_18461.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_25971.png,0.8409751057624817,0.836007297039032,0.8318774104118347,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_19239.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_11721.png,surprise,0.8,5,7,surprise,surprise,surprise,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/fear/fear_PublicTest_30360.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_28334.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_14927.png,0.8406836986541748,0.8400511741638184,0.8290273547172546,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_11721.png
PublicTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_30494.png,happy,1.0,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_19437.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_24356.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_21441.png,0.9159587621688843,0.9058437943458557,0.9040502309799194,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PublicTest/happy/happy_PublicTest_30494.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_24623.png,neutral,0.8,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/sad/sad_PrivateTest_33554.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_3649.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_19595.png,0.8362210392951965,0.8351227641105652,0.8232583403587341,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_24623.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_17877.png,neutral,0.8,6,-1,neutral,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_3793.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_22103.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_7751.png,0.7745346426963806,0.7719117403030396,0.7561090588569641,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/fear/fear_Training_17877.png
PrivateTest,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/sad/sad_PrivateTest_32552.png,sad,1.0,4,-1,sad,neutral,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_3829.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/sad/sad_Training_8634.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/neutral/neutral_Training_20179.png,0.8242923021316528,0.7915986180305481,0.7639871835708618,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/PrivateTest/sad/sad_PrivateTest_32552.png
Training,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_23603.png,happy,0.8,3,-1,happy,happy,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_2811.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_17667.png,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/happy/happy_Training_17220.png,0.8562118411064148,0.8319898843765259,0.8276779651641846,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/fer2013/Training/surprise/surprise_Training_23603.png
